system,func,method,noise,seed,iters,conv,E
t0_benzene,b3lyp5,soscf,1e-07,3,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,1e-07,30,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,1e-07,4,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,1e-07,5,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,1e-07,6,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,1e-07,7,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,1e-07,8,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,1e-07,9,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,1,35,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,10,32,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,11,30,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,12,35,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,13,33,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,14,36,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,15,29,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,16,29,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,17,34,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,18,35,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,19,58,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,2,63,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,20,34,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,21,26,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,22,27,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,23,29,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,24,54,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,25,36,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,26,28,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,27,51,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,28,28,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,29,36,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,3,39,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,30,35,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,4,24,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,5,36,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,6,26,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,7,44,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,8,27,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-08,9,39,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,1,27,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,10,37,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,11,57,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,12,32,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,13,29,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,14,35,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,15,26,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,16,29,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,17,24,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,18,27,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,19,34,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,2,26,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,20,32,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,21,33,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,22,33,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,23,26,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,24,32,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,25,34,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,26,37,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,27,48,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,28,36,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,29,32,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,3,-1,TIMEOUT,nan
t0_benzene,b3lyp5,soscf,1e-09,30,29,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,4,58,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,5,29,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,6,31,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,7,28,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,8,29,True,-231.93883363
t0_benzene,b3lyp5,soscf,1e-09,9,78,True,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,1,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,10,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,11,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,12,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,13,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,14,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,15,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,16,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,17,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,18,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,19,-1,TIMEOUT,nan
t0_benzene,b3lyp5,soscf,3e-08,2,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,20,-1,TIMEOUT,nan
t0_benzene,b3lyp5,soscf,3e-08,21,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,22,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,23,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,24,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,25,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,26,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,27,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,28,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,29,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,3,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,30,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,4,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,5,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,6,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,7,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,8,100,False,-231.93883363
t0_benzene,b3lyp5,soscf,3e-08,9,100,False,-231.93883363
t0_benzene,b3lyp5,switch,0e+00,1,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,1,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,10,-1,TIMEOUT,nan
t0_benzene,b3lyp5,switch,1e-07,11,-1,TIMEOUT,nan
t0_benzene,b3lyp5,switch,1e-07,12,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,13,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,14,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,15,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,16,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,17,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,18,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,19,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,2,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,20,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,21,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,22,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,23,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,24,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,25,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,26,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,27,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,28,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,29,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,3,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,30,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,4,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,5,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,6,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,7,100,False,-231.93883363
t0_benzene,b3lyp5,switch,1e-07,8,-1,TIMEOUT,nan
t0_benzene,b3lyp5,switch,1e-07,9,-1,TIMEOUT,nan
t0_benzene,b3lyp5,switch,1e-08,1,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,10,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,11,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,12,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,13,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,14,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,15,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,16,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,17,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,18,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,19,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,2,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,20,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,21,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,22,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,23,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,24,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,25,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,26,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,27,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,28,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,29,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,3,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,30,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,4,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,5,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,6,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,7,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,8,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-08,9,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,1,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,10,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,11,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,12,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,13,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,14,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,15,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,16,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,17,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,18,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,19,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,2,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,20,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,21,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,22,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,23,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,24,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,25,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,26,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,27,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,28,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,29,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,3,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,30,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,4,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,5,14,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,6,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,7,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,8,12,True,-231.93883363
t0_benzene,b3lyp5,switch,1e-09,9,12,True,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,1,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,10,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,11,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,12,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,13,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,14,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,15,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,16,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,17,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,18,-1,TIMEOUT,nan
t0_benzene,b3lyp5,switch,3e-08,19,-1,TIMEOUT,nan
t0_benzene,b3lyp5,switch,3e-08,2,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,20,-1,TIMEOUT,nan
t0_benzene,b3lyp5,switch,3e-08,21,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,22,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,23,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,24,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,25,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,26,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,27,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,28,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,29,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,3,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,30,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,4,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,5,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,6,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,7,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,8,100,False,-231.93883363
t0_benzene,b3lyp5,switch,3e-08,9,100,False,-231.93883363
t0_benzene,hf,diis,0e+00,1,11,True,-230.55406437
t0_benzene,hf,diis,1e-07,1,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,10,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,11,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,12,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,13,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,14,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,15,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,16,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,17,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,18,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,19,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,2,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,20,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,21,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,22,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,23,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,24,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,25,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,26,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,27,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,28,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,29,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,3,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,30,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,4,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,5,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,6,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,7,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,8,100,False,-230.55406437
t0_benzene,hf,diis,1e-07,9,100,False,-230.55406437
t0_benzene,hf,diis,1e-08,1,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,10,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,11,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,12,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,13,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,14,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,15,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,16,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,17,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,18,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,19,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,2,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,20,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,21,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,22,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,23,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,24,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,25,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,26,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,27,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,28,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,29,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,3,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,30,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,4,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,5,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,6,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,7,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,8,11,True,-230.55406437
t0_benzene,hf,diis,1e-08,9,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,1,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,10,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,11,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,12,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,13,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,14,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,15,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,16,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,17,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,18,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,19,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,2,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,20,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,21,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,22,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,23,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,24,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,25,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,26,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,27,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,28,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,29,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,3,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,30,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,4,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,5,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,6,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,7,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,8,11,True,-230.55406437
t0_benzene,hf,diis,1e-09,9,11,True,-230.55406437
t0_benzene,hf,diis,3e-08,1,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,10,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,11,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,12,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,13,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,14,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,15,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,16,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,17,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,18,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,19,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,2,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,20,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,21,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,22,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,23,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,24,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,25,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,26,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,27,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,28,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,29,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,3,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,30,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,4,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,5,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,6,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,7,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,8,100,False,-230.55406437
t0_benzene,hf,diis,3e-08,9,100,False,-230.55406437
t0_benzene,hf,ensemble,0e+00,1,23,True,-230.55406437
t0_benzene,hf,ensemble,1e-07,1,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,10,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,11,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,12,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,13,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,14,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,15,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,16,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,17,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,18,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,19,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,2,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,20,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,21,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,22,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,23,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,24,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,25,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,26,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,27,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,28,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,29,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,3,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,30,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,4,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,5,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,6,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,7,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,8,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-07,9,100,False,-230.55406437
t0_benzene,hf,ensemble,1e-08,1,26,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,10,30,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,11,26,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,12,38,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,13,35,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,14,22,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,15,26,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,16,19,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,17,31,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,18,21,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,19,24,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,2,50,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,20,21,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,21,35,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,22,29,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,23,23,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,24,25,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,25,27,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,26,27,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,27,31,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,28,37,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,29,34,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,3,29,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,30,38,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,4,21,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,5,26,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,6,33,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,7,35,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,8,22,True,-230.55406437
t0_benzene,hf,ensemble,1e-08,9,31,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,1,48,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,10,28,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,11,21,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,12,32,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,13,28,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,14,35,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,15,37,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,16,35,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,17,30,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,18,32,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,19,38,True,-230.55406437
t0_benzene,hf,ensemble,1e-09,2,33,True,-230.55406437
